Auction ID,Auction Title,Fund,Auction Fee Total
89372,Datamation Laptop Cart,Enterprise,$4.03 
89373,Datamation Laptop Cart,Enterprise,$3.96 
89374,Datamation Laptop Cart,Enterprise,$4.26 
89375,Datamation Laptop Cart,Enterprise,$4.26 
89376,Shampoo Bowl Cabinet,Enterprise,$0.92 
89377,Cart with Keyboards,Enterprise,$25.30 
89378,Toastmaster Fryer,Enterprise,$7.94 
89379,Toast Master Fryer,Enterprise,$17.94 
89380,Toast Master Fryer,Enterprise,$7.36 
89381,Styling Chairs and Mats,Enterprise,$228.85 
89382,Nail Table,Enterprise,$6.90 
89383,Nail table with stool,Enterprise,$8.51 
89385,Nail Table and Stool,Enterprise,$9.43 
89387,Nail Table and Stool,Enterprise,$17.25 
89389,Dryer Chair,Enterprise,$48.99 
89390,Dryer Chair,Enterprise,$47.15 
89391,Dryer Chair,Enterprise,$23.69 
89398,2006 Chevrolet Impala,Enterprise,$460.23 
89399,2007 Chevrolet Impala,Enterprise,$316.25 
89400,2003 Chevrolet Malibu,Enterprise,$557.98 
89401,2008 Chevrolet Impala,Enterprise,$253.00 
89402,Telephones,General Fund,$93.38 
89403,Telephones,General Fund,$112.24 
89405,8 Chairs,General Fund,$7.36 
89406,9 Chairs,General Fund,$10.81 
89407,7 Chairs,General Fund,$9.20 
89408,8 Chairs,General Fund,$10.81 
89409,Office Chair,Enterprise,$6.44 
89410,3 Chairs,Enterprise,$0.46 
89411,Office Chair,General Fund,$0.46 
89412,Couch,General Fund,$27.60 
89413,Recliner,Enterprise,$2.30 
89414,Office Chair,General Fund,$1.61 
89415,Ricoh Aficio Copier,General Fund,$10.02 
89416,Snapper Lawn Mower,General Fund,$9.66 
89417,2 Office Chairs,General Fund,$3.68 
89418,2 Office Chairs,General Fund,$3.57 
89419,2 Office Chairs,General Fund,$3.11 
89420,Rolling Chair,General Fund,$0.69 
89421,Rolling Chair,Enterprise,$0.92 
89422,Born Fly Hat,Enterprise,$1.38 
89423,True Religion Hat,Enterprise,$4.14 
89424,True Religion Hat,Enterprise,$3.22 
89425,True Religion Hat,Enterprise,$5.75 
89426,True Religion Hat,Enterprise,$4.14 
89427,True Religion Hat,Enterprise,$2.53 
89428,Gucci Hat,Enterprise,$10.12 
89429,New Era Hat,Enterprise,$0.69 
89430,New Era Hat,Enterprise,$1.38 
89431,New Era Hat,Enterprise,$0.92 
89432,New Era Hat,Enterprise,$0.69 
89433,New Era Hat,Enterprise,$0.23 
89434,New Era Hat,Enterprise,$1.38 
89435,New Era Hat,Enterprise,$1.15 
89437,Gucci Tennis Shoes & Belt,Enterprise,$57.04 
89438,Mitchell & Ness Chicago Bears Jacket,Enterprise,$14.26 
89439,True Religion Jacket,Enterprise,$9.66 
89440,JH Design Chicago Bulls Jacket,Enterprise,$2.99 
89441,Couch and Chair,Enterprise,$109.25 
89442,Apple iPad 4,Enterprise,$59.77 
89443,Craftsman Socket Set,Enterprise,$17.83 
89444,Lug Nut Socket Set,Enterprise,$12.43 
89445,Drill Bit Set,Enterprise,$5.22 
89446,Milwaukee Drill Bit Set,Enterprise,$7.41 
89447,Wiha 6-Piece Screwdriver Set,Enterprise,$6.90 
89448,Napa Cylinder Leakage Tester,Enterprise,$13.11 
89449,Locktite O-Ring Making Kit,Enterprise,$3.17 
89450,BikeMaster 1/4" Digital Torque Wrench,Enterprise,$1.96 
89451,Powermate Air Sprayer,Enterprise,$1.43 
89452,Acme Typhoon Air Sprayer,Enterprise,$5.29 
89453,Proto 1-9/16" Ratcheting Wrench,Enterprise,$2.07 
89454,Proto 1-3/4" Ratcheting Wrench,Enterprise,$2.07 
89455,Proto 1-7/8" Ratcheting Wrench,Enterprise,$2.30 
89456,Proto 2" Ratcheting Wrench,Enterprise,$2.07 
89457,Proto 2-1/8" Ratcheting Wrench,Enterprise,$3.45 
89458,Craftsman Auto Ranging Multimeter,Enterprise,$3.73 
89459,33 Gear Wrench Ratcheting Wrenches,Enterprise,$22.77 
89460,Intertek Oscillating Fan,Enterprise,$15.64 
89461,Oscillating Fan,Enterprise,$7.36 
89462,Atari Flash Back 4 Game Console,Enterprise,$7.36 
89463,Ladies Sunglasses,Enterprise,$40.25 
89464,Ladies Sunglasses,Enterprise,$26.45 
89465,Laserglow Sunglasses,Enterprise,$8.05 
89466,Ladies Sunglasses,Enterprise,$16.79 
89469,Lexmark Toner,General Fund,$95.45 
89470,10 VHS Tapes,General Fund,$2.53 
89471,16GB Samsung Galaxy Tab 3,Enterprise,$15.64 
89472,6 Chairs,General Fund,$2.07 
89474,Couch,General Fund,$0.23 
89475,Desk,Enterprise,$7.36 
89476,Ritter Exam Light,General Fund,$4.14 
89477,Pedicure Stool,Enterprise,$23.69 
89478,2 Nail Dryers,Enterprise,$11.96 
89482,Horticulture Equipment,Enterprise,$36.11 
89483,Kobalt 24" Tile Cutter,Enterprise,$19.32 
89484,King Size Head & Foot Board,Enterprise,$20.24 
89494,Compression Tester,Enterprise,$4.14 
89495,Bostitch Crow Bar,Enterprise,$2.30 
89496,Ktool Breaker Bar,Enterprise,$2.76 
89497,Snap-On Hack Saw,Enterprise,$2.30 
89498,Brass Craft Hack Saw,Enterprise,$0.92 
89499,22 Nut Drivers,Enterprise,$8.29 
89500,17 Ratchets,Enterprise,$20.47 
89501,28 Files,Enterprise,$6.21 
89502,59 Sockets,Enterprise,$10.01 
89503,Dorman Terminal Kit,Enterprise,$2.13 
89504,Scott Shop Towels,Enterprise,$2.36 
89505,LG 60" Flat Screen Plasma TV,Enterprise,$98.90 
89506,District Market Wall Decor,General Fund,$1.15 
89507,Chair,General Fund,$2.30 
89508,APC Battery,General Fund,$7.36 
89509,2 Dell Computers,General Fund,$11.50 
89510,Dell 17" Flat Screen Monitor,General Fund,$3.68 
89511,Dell 17" Flat Screen Monitor,General Fund,$3.91 
89512,Dell 17" Flat Screen Monitor,General Fund,$3.91 
89513,Dell 17" Flat Screen Monitor,General Fund,$3.91 
89515,Dell Laptop,General Fund,$41.98 
89516,Dell Laptop,General Fund,$31.40 
89517,Dell Laptop,General Fund,$28.87 
89518,Dell Laptop,General Fund,$30.48 
89519,Dell Laptop,General Fund,$27.95 
89520,2007 Chevrolet Cobalt,Enterprise,$419.98 
89521,1999 Acura TL,Enterprise,$129.95 
89522,1994 Ford F-150,Enterprise,$230.00 
89523,2007 Chrysler 300,Enterprise,$943.00 
89526,Book Case,Enterprise,$10.81 
89527,Book Case,Enterprise,$22.08 
89529,2001 International Fire Truck,Enterprise,$580.75 
89530,2000 Hurst Tandem Trailer,Enterprise,$709.55 
89531,2000 Hurst Tandem Trailer,Enterprise,$239.43 
89532,Cres-Cor Warmer,Enterprise,$29.90 
89533,Victory Freezer,Enterprise,$35.66 
89534,Cosmetology Items,Enterprise,$57.27 
89535,Dell Laptop,General Fund,$2.99 
89536,5 Ice Scoops,General Fund,$7.36 
89537,2 Dell 17" Flat Screen Monitors,General Fund,$9.66 
89538,Samsung 19" Flat Screen Monitor,General Fund,$3.91 
89539,Table,General Fund,$2.99 
89540,Ring King Sound-Write Cabinet,General Fund,$1.61 
89541,Printer Cabinet,General Fund,$1.38 
89542,Chair,Enterprise,$4.60 
89543,Chair,Enterprise,$2.76 
89544,Chair,Enterprise,$1.84 
89545,Office Chair,Enterprise,$3.91 
89546,Office Chair,Enterprise,$2.02 
89547,Office Chair,Enterprise,$2.53 
89548,Abco CPU Table,General Fund,$2.76 
89549,Table,General Fund,$0.46 
89551,Ricoh Printer,General Fund,$3.68 
89552,Hussmann Freezer,General Fund,$20.24 
89553,Dell 19" Flat Screen Monitor,General Fund,$5.34 
89554,Dell 19" Flat Screen Monitor,General Fund,$6.21 
89555,Chairs & Mats,Enterprise,$70.84 
89556,Laptop Cart,Enterprise,$6.24 
89557,Laptop Cart,Enterprise,$4.49 
89558,Laptop Cart,Enterprise,$6.24 
89559,Laptop Cart,Enterprise,$5.75 
89560,Laptop Cart,Enterprise,$1.38 
89561,Laptop Cart,Enterprise,$1.38 
89562,Laptop Cart,Enterprise,$1.38 
89563,Laptop Cart,Enterprise,$1.38 
89564,Laptop Cart,Enterprise,$1.73 
89565,Laptop Cart,Enterprise,$2.30 
89566,Laptop Cart,Enterprise,$2.42 
89567,Laptop Cart,Enterprise,$2.30 
89568,Piano,Enterprise,$2.66 
89569,Fryer,Enterprise,$11.96 
89570,Fryer,Enterprise,$23.23 
89571,Fryer,Enterprise,$23.23 
89572,6 Stylist Mats,Enterprise,$35.65 
89573,2 Stylist Mats,Enterprise,$11.96 
89574,Pedicure Stool,Enterprise,$9.20 
89575,28 Rolls of Tape,Enterprise,$3.11 
89576,107 Sockets,Enterprise,$18.17 
89577,11 Carlyle Wrenches,Enterprise,$6.90 
89578,21 Craftsman Wrenches,Enterprise,$14.03 
89579,Streamlight Protac Flashlight,Enterprise,$10.81 
89580,Fenix Flashlight,Enterprise,$7.36 
89581,Feit Electric Flashlight,Enterprise,$2.02 
89582,3 Flashlights,Enterprise,$3.68 
89583,2 Head Lamps,Enterprise,$11.27 
89584,3 Flashlights & 1 Drop Light,Enterprise,$1.15 
89585,21 Gearwrench Wrench Heads,Enterprise,$11.96 
89586,3 Allen Socket Sets,Enterprise,$11.04 
89587,3 Hammers,Enterprise,$3.68 
89588,2 Hammers,Enterprise,$3.68 
89589,2 Hammers,Enterprise,$0.92 
89590,Craftsman Hatchet,Enterprise,$3.68 
89591,Dorman JIS Fasteners,Enterprise,$0.81 
89592,Ridgid Drill Bit Set,Enterprise,$6.21 
89593,Irwin Drill Bit Set,Enterprise,$2.53 
89594,Blair Sheet Metal Hole Cutter Kit,Enterprise,$9.20 
89595,Beat Rush Floor Jack,Enterprise,$18.46 
89596,L.G. 55" Flat Screen LED TV,Enterprise,$78.20 
89598,Victory Freezer,Enterprise,$59.34 
89599,Victory Freezer,Enterprise,$46.23 
89600,Warming Cabinet,Enterprise,$10.58 
89601,Ladder,General Fund,$9.20 
89602,Dell Laptop,General Fund,$13.11 
89603,Laptop Cart,Enterprise,$1.96 
89604,Emerson 50" Flat Screen LED TV,Enterprise,$50.83 
89605,Vizio 37" Flat Screen LCD TV,Enterprise,$4.83 
89606,Sanyo 32" Flat Screen Plasma TV,Enterprise,$32.20 
89607,Vizio 24" Flat Screen LED TV,Enterprise,$17.94 
89608,Laptop Cart,Enterprise,$4.83 
89609,Laptop Cart,Enterprise,$4.83 
89610,Laptop Cart,Enterprise,$4.83 
89611,Laptop Cart,Enterprise,$2.19 
89612,Laptop Cart,Enterprise,$2.30 
89613,Laptop Cart,Enterprise,$2.19 
89614,Laptop Cart,Enterprise,$2.19 
89615,Laptop Cart,Enterprise,$2.30 
89616,Laptop Cart,Enterprise,$2.30 
89617,Laptop Cart,Enterprise,$2.42 
89618,Laptop Cart,Enterprise,$6.21 
89619,Sanitizer,Enterprise,$9.43 
89620,10 Hair Stations,Enterprise,$70.84 
89621,Meat Chopper,Enterprise,$7.36 
89622,Robot Coup,Enterprise,$7.36 
89623,Fryer,Enterprise,$4.83 
89624,Fryer,Enterprise,$11.73 
89625,Refrigerator,Enterprise,$4.65 
89626,3 Refrigerators,Enterprise,$11.50 
89627,Traxxas Radio Controlled Car,Enterprise,$31.74 
89628,Nintendo Wii Controller,Enterprise,$0.92 
89629,4 Vice Grip Pliars,Enterprise,$5.75 
89630,18 Swivel Sockets,Enterprise,$11.50 
89631,Steel Works Wood Screw Set,Enterprise,$2.53 
89632,Wera Impact Bit Set,Enterprise,$3.28 
89633,Dorman Sheet Metal Screws,Enterprise,$1.84 
89634,Dorman Cotter Pins,Enterprise,$1.21 
89635,Maxcraft Snap Ring Set,Enterprise,$1.97 
89636,NTE Heat Shrink Tubing,Enterprise,$4.37 
89637,Elenco Digital Clamp Meter,Enterprise,$11.96 
89638,Craftsman Magnet,Enterprise,$3.68 
89639,Vacu-Tite Vacuum Cap Set,Enterprise,$0.46 
89640,Ridgid Drill Bits,Enterprise,$3.91 
89641,Drill Bits,Enterprise,$1.61 
89642,Drillbit Warehouse Drill Bits,Enterprise,$2.20 
89643,Green Lee Drill Bits,Enterprise,$6.68 
89644,Shoreline Marine Electrical Connector Kit,Enterprise,$1.15 
89645,Extech Refracto Meter,Enterprise,$29.30 
89646,Bosch Laser Range Finder,Enterprise,$27.83 
89647,1995 Chevrolet P30,Enterprise,$182.16 
89648,1995 GMC P3500,Enterprise,$795.57 
89649,1995 GMC P3500,Enterprise,$460.23 
89650,2001 Ford Explorer,Enterprise,$153.19 
89651,2006 Dodge 1500,Enterprise,|$1,334.00 |
89652,1986 Chevrolet Camaro,Enterprise,$187.22 
89653,2007 Chevrolet Impala,Enterprise,$117.30 
89654,Starcraft Boat,General Fund,$59.57 
89655,2 Motorized Screens,General Fund,$8.74 
89656,Trek 21 Speed Bicycle,General Fund,$2.53 
89657,File Cabinet,Enterprise,$7.36 
89658,Anderson Hickey File Cabinet,Enterprise,$6.21 
89659,Envoy File Cabinet,Enterprise,$7.13 
89660,File Cabinet,Enterprise,$7.13 
89661,Lateral File Cabinet,Enterprise,$33.35 
89662,File Cabinet,Enterprise,$4.83 
89663,Nautilus Exercise Bike,Enterprise,$47.15 
89664,LG Humidifier,General Fund,$1.61 
89665,Chair,Enterprise,$0.46 
89666,Fostoria Work Light,General Fund,$13.12 
89667,Fostoria Work Light,General Fund,$2.88 
89668,Work Light,General Fund,$3.68 
89669,Digi Roller Plus Measuring Wheel,General Fund,$7.59 
89670,Empire 100ft Tape Measure,General Fund,$2.99 
89671,Evans Rule 100 ft Tape Measure,General Fund,$2.53 
89672,Empire 100ft Tape Measure,General Fund,$2.99 
89673,Rolotape Measuring Tape,General Fund,$2.53 
89674,Chair,General Fund,$0.69 
89675,Craftsman Pry Bar,Enterprise,$4.37 
89676,1 Lot of 56 Craftsman Sockets,Enterprise,$16.79 
89677,1 Lot of 21 Extensions,Enterprise,$16.33 
89678,1 Lot of 4 Knives,Enterprise,$4.37 
89679,1 Lot of Sanding Equipment,Enterprise,$2.30 
89680,1 Lot of 59 Screw Drivers,Enterprise,$13.12 
89681,1 Lot of 12 Punches,Enterprise,$3.45 
89682,1 Lot of 13 Picks,Enterprise,$3.92 
89683,1 Lot of 6 Clamps,Enterprise,$3.45 
89684,"Actron" Auto Scanner,Enterprise,$6.41 
89685,1 Lot of Miscellaneous Tools,Enterprise,$8.59 
89686,King Size Bed Frame,Enterprise,$23.00 
89687,Dresser w/ Mirror,Enterprise,$11.50 
89688,Duralast 2 Ton Engine Hoise,Enterprise,$24.61 
89689,Sword,Enterprise,$78.89 
89690,"Stihl" Chain Saw,Enterprise,$57.50 
89691,Wel-Bilt Bench Grinder,Enterprise,$9.20 
89692,"Snap-On" Stool,Enterprise,$12.42 
89693,24" Commercial Cooler Fan,Enterprise,$28.75 
89694,Ridgid" Wet/Dry Vacuum,Enterprise,$11.62 
89695,Camera Equipment,General Fund,$31.28 
89696,"Nikon" Digital Camera w/ Accessories,General Fund,$78.66 
89697,"Canon" Canofilmer,General Fund,$3.68 
89698,"Kodak" Recordax Microfile Machine,General Fund,$12.19 
89699,Nautilus Treadmill,General Fund,$5.75 
89700,1 Lot of 15 Dell Servers,General Fund,$35.65 
89701,Chair,Enterprise,$9.43 
89702,1 Lot of 2 Chairs,Enterprise,$2.53 
89703,Chair,Enterprise,$0.46 
89704,Chair,Enterprise,$0.69 
89705,1 Lot of 2 Chairs,Enterprise,$1.56 
89706,1 Lot of 2 Chairs,Enterprise,$1.15 
89707,Desk,Enterprise,$2.53 
89708,Couch,Enterprise,$0.92 
89709,Picture,Enterprise,$0.23 
89710,Picture,Enterprise,$0.92 
89711,Table,Enterprise,$1.15 
89712,File Cabinet,Enterprise,$2.53 
89713,End Table,Enterprise,$4.51 
89714,Book Case,Enterprise,$9.20 
89715,Tables & Chairs,General Fund,$15.64 
89716,Table & Chairs,General Fund,$14.26 
89717,Table & Chairs,General Fund,$12.02 
89718,Office Supplies,General Fund,$8.17 
89719,Keyboards,General Fund,$9.66 
89720,Miscellaneous Cables & Equipment,General Fund,$5.75 
89721,Office Supplies,General Fund,$5.38 
89722,Dell Monitor,General Fund,$3.91 
89723,Dell Monitor,General Fund,$3.68 
89724,Dell Monitor,General Fund,$3.68 
89725,Dell Monitor,General Fund,$4.14 
89726,Dell Monitor,General Fund,$5.75 
89727,Dell Monitor,General Fund,$3.22 
89729,HP Laserjet 2300 Priner,General Fund,$1.61 
89730,Office Supplies,General Fund,$5.22 
89731,1 Lot of 2 Laptop Bags,General Fund,$0.69 
89732,HP OfficeJet 6500A Printer,General Fund,$8.17 
89733,1 Lot of 2 Cameras,General Fund,$1.96 
89734,HP LaserJet 4050N Printer,General Fund,$2.54 
89735,HP LaserJet 4100N Printer,General Fund,$3.68 
89736,Credit Suisse 1.00oz Fine Gold Bar,Enterprise,$273.70 
89737,1998 1.00oz American Eagle Coin,Enterprise,$276.23 
89738,2005 1.00oz American Eagle Coin,Enterprise,$293.48 
89739,1996 1.00oz American Eagle Coin,Enterprise,$288.13 
89740,1982 1/2 oz Krugerrand Coin,Enterprise,$167.90 
89741,1996 1/2 oz American Eagle Coin,Enterprise,$155.48 
89743,40 Pieces of 16kt Dental Alloy Gold,Enterprise,$210.45 
89744,1984 1/4oz Krugerrand Gold Coin,Enterprise,$76.36 
89745,1982 Elizabeth II 1/4 oz Gold Coin,Enterprise,$80.96 
89746,2007 Chevrolet Impala,Enterprise,$126.50 
89747,2008 Ford Expedition,Enterprise,$641.70 
89748,2004 Chevrolet Impala,Enterprise,$409.40 
89750,2007 Chevrolet C4500,Enterprise,|$3,000.00 |
89751,"Ping" Golf Bag w/ Clubs,Enterprise,$33.35 
89752,2011 Homesteader Enclosed Trailer,Enterprise,$741.75 
89753,1 Lot of 7 "Cobra" Golf Clubs,Enterprise,$29.44 
89754,1 Lot of 2 Putters,Enterprise,$47.15 
89755,1 Lot of 4 Golf Clubs,Enterprise,$7.36 
89756,2004 Honda TRX450R,Enterprise,$258.75 
89757,1 Lot of 2 "Exotics" Golf Clubs,Enterprise,$10.47 
89758,"Mizuno" Golf Club,Enterprise,$5.75 
89759,2014 Honda GROM,Enterprise,$632.50 
89760,"Callaway" Golf Club,Enterprise,$10.58 
89761,2008 Suzuki GSX-R1000,Enterprise,$966.00 
89762,"Callaway" Golf Club,Enterprise,$11.97 
89763,"Callaway" Golf Club,Enterprise,$11.04 
89764,Playstation 3,Enterprise,$9.43 
89765,"Dewalt" 14" Chop Saw,Enterprise,$22.77 
89766,"Dyson" Vacuum Cleaner,Enterprise,$40.02 
89767,"Ninja Paintball" Scuba Yoke Fill Station,Enterprise,$11.99 
89768,"Minolta" Binoculars,Enterprise,$11.96 
89769,"Taylor Made" Golf Balls,Enterprise,$3.22 
89770,"Canon" Powershot Digital Camera,Enterprise,$19.55 
89772,"Asus" HD Media Player,Enterprise,$6.21 
89773,Toro 22" Self-Propelled Lawn Mower,Enterprise,$17.94 
89774,Credenza,Enterprise,$5.29 
89775,Printer Table,Enterprise,$0.46 
89776,Book Shelf,Enterprise,$7.13 
89777,Desk,Enterprise,$0.23 
89778,File Cabinet,Enterprise,$1.38 
89779,Couch,Enterprise,$9.43 
89780,Tandem Seat,Enterprise,$3.02 
89781,Tandem Seat,Enterprise,$4.83 
89782,Desk,Enterprise,$11.96 
89783,End Table,Enterprise,$3.68 
89784,Office Chair,Enterprise,$0.46 
89785,Office Chair,Enterprise,$0.60 
89786,Office Chair,Enterprise,$1.22 
89787,Office Chair,Enterprise,$0.46 
89789,Office Chair,Enterprise,$0.23 
89790,Cabinet,Enterprise,$0.23 
89791,Table,Enterprise,$3.68 
89792,Chair,Enterprise,$0.23 
89793,Chair,Enterprise,$0.74 
89795,10 Toner Cartridges,General Fund,$72.33 
89796,Office Supplies,General Fund,$9.66 
89797,Law Books,General Fund,$0.23 
89798,2 Pianos,Enterprise,$7.75 
89799,2 Refrigerators,Enterprise,$9.89 
89800,Siren Amps (Emergency Provider Only),General Fund,$1.38 
89801,Campbell Hausfeld 1/2" Impact Wrench,Enterprise,$8.57 
89802,NAPA 1/2" Impact Wrench,Enterprise,$12.65 
89803,Chicago Pneumatic 1/2" Impact Wrench,Enterprise,$13.34 
89804,Florida Pneumatic 1/2" Impact Wrench,Enterprise,$8.64 
89805,Florida Pneumatic 3/8" Impact Wrench,Enterprise,$8.64 
89806,Campbell Hausfeld 3/8" Air Ratchet,Enterprise,$7.82 
89807,Powermate Air Grinder,Enterprise,$8.97 
89808,Sunex Air Die Grinder,Enterprise,$11.62 
89809,MAC Tools 2" Angle Grinder,Enterprise,$5.92 
89810,Sunex Air Die Grinder,Enterprise,$10.82 
89811,Craftsman 16 Gauge Finish Nailer,Enterprise,$6.85 
89812,Florida Pneumatic Air Drill,Enterprise,$6.34 
89813,Campbell Hausfeld Air Hammer,Enterprise,$6.21 
89814,MAC Tools 1/4" Mini Air Ratchet,Enterprise,$7.82 
89815,Rotozip Roto Saw,Enterprise,$11.50 
89816,Drill Master 3/8" Drill,Enterprise,$2.58 
89817,Black & Decker 1/2" Drill,Enterprise,$6.21 
89818,Actron Action Timing Light,Enterprise,$2.78 
89819,Milwaukee 18 Volt Cordless Tool Set,Enterprise,$19.09 
89820,DeWalt Pressure Washer,Enterprise,$46.23 
89821,Student Chairs,Enterprise,$65.09 
89822,Laptop Cart,Enterprise,$1.61 
89823,Laptop Cart,Enterprise,$1.61 
89824,Laptop Cart,Enterprise,$3.68 
89825,Laptop Cart,Enterprise,$1.61 
89826,Laptop Cart,Enterprise,$1.52 
89827,Laptop Cart,Enterprise,$5.52 
89828,Laptop Cart,Enterprise,$4.80 
89829,Da-Lite Laptop Cart,Enterprise,$5.52 
89830,Datamation Laptop Cart,Enterprise,$1.50 
89831,Datamation Laptop Cart,Enterprise,$4.83 
89832,Datamation Laptop Cart,Enterprise,$4.83 
89833,Datamation Laptop Cart,Enterprise,$6.21 
89834,Datamation Laptop Cart,Enterprise,$1.52 
89835,Plumbing & Electrical Parts,Enterprise,$5.75 
89836,Victory Freezer,Enterprise,$11.96 
89837,Ice-O-Matic Ice Machine,Enterprise,$51.06 
89838,Scifit Fitness Machine,Enterprise,$50.37 
89839,Pro-Form Treadmill,Enterprise,$6.21 
89840,Mobile Stand,Enterprise,$16.79 
89841,Black & Decker Compact Refrigerator,Enterprise,$7.36 
89842,Millers Oils Motor Oil,Enterprise,$5.12 
89843,Ams Oil Racing Oil,Enterprise,$9.23 
89844,Dell Laptop,General Fund,$7.43 
89845,Performance Tool Grommet Set,Enterprise,$1.84 
89849,Vehicle Screens,Enterprise,$2.79 
89850,Control Boxes (Certified Emergency Provider Only),Enterprise,$127.65 
89851,Gun Racks,Enterprise,$23.00 
89853,Minolta Camera,General Fund,$5.75 
89855,Remington Rand File Cabinet,General Fund,$26.45 
89856,Schwab Fire Guard Safe,Enterprise,$68.29 
89857,Frigidaire Refrigerator,Enterprise,$47.15 
89858,Table,Enterprise,$1.84 
89859,Dell 17" Flat Screen Monitor,General Fund,$2.53 
89860,Dell 17" Flat Screen Monitor,General Fund,$2.53 
89861,Dell 19" Flat Screen Monitor,General Fund,$5.75 
89862,Dell 20" Flat Screen Monitor,General Fund,$3.68 
89863,APC Smart-Ups & Battery,General Fund,$3.62 
89864,Canon Scanner,General Fund,$31.87 
89865,8 Dell Keyboards,General Fund,$3.91 
89866,4 55-Gallon Drums,Enterprise,$12.20 
89867,4 Transmissions,Enterprise,$23.00 
89868,4 Ford 17" Rims,Enterprise,$5.11 
89870,Auto Parts,Enterprise,$8.64 
89871,2 TV's & 1 VCR,General Fund,$3.68 
89872,Nautilus Tread Mill,Enterprise,$42.78 
89873,Office Electronics,Enterprise,$12.65 
89874,Office Electronics,General Fund,$4.83 
89875,Bar Stool,Enterprise,$6.21 
89876,HP Color Laser Jet 9500n,General Fund,$10.81 
89877,Ricoh Copier,General Fund,$11.96 
89878,Office Chair,General Fund,$3.68 
89879,Bar Stool,General Fund,$5.52 
89880,Bar Stool,Enterprise,$1.38 
89881,Bar Stool,Enterprise,$2.30 
89882,2 Chairs,Enterprise,$3.68 
89883,2 Chairs,Enterprise,$0.69 
89884,2 Chairs,Enterprise,$3.68 
89885,HP Design Jet 4020,Enterprise,$92.00 
89886,2005 Chevrolet Blazer,Enterprise,$833.75 
89887,2005 Chevrolet Impala,Enterprise,$209.30 
89888,2005 Chevrolet Tahoe,Enterprise,|$1,713.50 |
89889,2008 Chevrolet Impala,Enterprise,$310.50 
89890,2003 Isuzu NQR Trash Truck,Enterprise,|$3,000.00 |
89891,2008 Chevrolet Impala,Enterprise,$299.00 
89892,2008 Suzuki GSX-R1000,Enterprise,|$1,230.50 |
